,segment_id,email,first_name,last_name,address,lookalike_feature_email_event_campaign_send,lookalike_feature_orders_quantity,lookalike_feature_tenure_length,last_email_open_date,first_purchase_date,total_orders,account_plan,account_size,college_educated,high_purchase_propensity,upsell_propensity____,outliers
35,368952,Laplante708167@example.com,Araceli,Conners,975 New Front Street::APT 85::Stover::New Jersey::2724,1,6,193,1627792355670,1620040405080,2,d,Small,False,null,null,False
36,368952,Alves148601@example.com,Aretha,Bostick,718 NE Waterview Highway::APT 344::Gloucester::New York::66068,0,20,364,1616602927148,1611613718164,6,d,Small,False,null,null,False
37,368952,Sharen.KCurley835845545@nothotmail.com,Edmund,Muncy,436 New Rockwood Hwy::APT 917::Mount Baldy::New Hampshire::56613,1,10,301,1639678401848,1612208499541,3,d,Small,False,null,null,False
38,368952,NelsonFerrari481201939@notyahoo.com,Gus,Tobias,412 1st Loop::APT 48::Logan::New Hampshire::67915,2,21,199,1640469948060,1616719064690,6,d,Small,False,null,null,False
39,368952,OuidaJameson194411161@example.com,Christopher,Bliss,2547 Meadowview Dr::Apartment 41::Walcott::New Jersey::76473,1,21,331,1623959268795,1612770369138,7,d,Small,False,null,null,False
40,368952,Crittenden214597@nowhere.com,Kortney,Glynn,61 W Highland Drive::APT 29::Coal Township::New York::67893,1,10,351,1636292402236,1612395271689,4,d,Small,False,null,null,False
41,368952,WanitaLindstrom673053@nowhere.com,Martin,Rowley,1124 Hunting Hill Rd::\\N::Holdrege::New Mexico::70203,0,10,328,1637960925196,1614065321290,4,d,Small,False,null,null,False
42,368952,Royal_Z_Villalobos661306@notyahoo.com,Kattie,Milliken,1569 Rockwood Rd::\\N::Scituate::New York::97257,2,24,269,1642917836792,1614226352507,8,d,Small,False,null,null,False
43,368952,Gandy2535081@notyahoo.com,Bernetta,Burge,3406 SW Monument Lane::APT 633::Kingstree::New Mexico::23337,2,3,244,1639355031888,1614632820183,3,d,Small,False,null,null,False
44,368952,Teressa_FStallings419442@nothotmail.com,Frances,Deal,155 8th Circle::Apartment 10::Lihue::New York::60619,0,11,118,1640598098664,1618265831428,3,d,Small,False,null,null,False
45,368952,ArielHyland277942@example.com,Freddie,Prado,25 Glenwood Road::Apartment 51::Wellington::New Jersey::78711,0,6,262,1624043055199,1615918971461,3,d,Small,False,null,null,False
46,368952,Abby_Navarro9189637@notyahoo.com,Kanesha,Neill,739 White Bayview Blvd::\\N::Sabetha::New Hampshire::81355,2,11,252,1635216797143,1618717941417,5,d,Small,False,null,null,False
47,368952,AbbyBarnard798154@example.com,Bill,Bergman,1038 Red Edgewood Ct::\\N::Peyton::New Jersey::82769,0,26,278,1640888842886,1618644212195,7,d,Small,False,null,null,False
48,368952,Perry_Carlton032513@nothotmail.com,Marlys,Mcdermott,96 SW Riverview Court::APT 48::New Rockford::New Mexico::73937,1,14,279,1638304659881,1618586842541,5,d,Small,False,null,null,False
49,368952,Adrianne.Ashmore592259010@notyahoo.com,Abel,Hudgens,3519 Riddle Hill Cir::Apartment 394::Normal::New Hampshire::26672,0,13,120,1637271442476,1618814649857,5,d,Small,False,null,null,False
50,368952,Adolfo_Milne438655446@notyahoo.com,Johnie,Shea,1049 White Hunting Hill Hwy::Apartment 310::Plum City::New Jersey::1540,0,21,296,1641248343785,1614484771227,7,d,Small,False,null,null,False
51,368952,OlindaSBearden948131@test.com,Eldon,Shoemaker,2955 South Rose Hill Rd::\\N::Estill::New Jersey::92488,4,10,280,1641133141402,1611939197707,4,d,Small,False,null,null,False
52,368952,Cormier474100@example.com,Johnny,Sides,25 New Sharp Hill Cir::\\N::Mountain Lake::New Jersey::52152,0,10,229,1633077391369,1621013806233,3,d,Small,False,null,null,False
53,368952,Alia_NFredrickson31207761@nothotmail.com,Cythia,Hawks,616 Church Cir::Apartment 203::Cove::New Jersey::41697,0,9,248,1630119058026,1617567023206,5,d,Small,False,null,null,False
54,368952,MajorWeems520779@nowhere.com,Roxana,Harness,3788 Red Flintwood Road::Apartment 41::Fairburn::New York::25169,1,17,245,1641503190594,1619891299227,5,d,Small,False,null,null,False
55,368952,MarlinChapin51663632@notyahoo.com,Eugene,Brink,1343 NW Mountain Highway::\\N::Jetersville::New Hampshire::74080,0,9,153,1634060862940,1626056628657,2,d,Small,False,null,null,False
56,368952,VeraConover269918996@example.com,Bette,Correia,65 Riddle Hill Ct::APT 58::North Prairie::New Jersey::35113,1,14,309,1642521480825,1616280681419,5,d,Small,False,null,null,False
57,368952,Couture849130468@notgmail.com,Kisha,Canty,56 Prospect Hill Blvd::\\N::Brookfield::New Hampshire::23566,1,18,316,1625516500572,1612413894374,8,d,Small,False,null,null,False
58,368952,olndntjf55135910@example.com,Alessandra,Greenfield,494 W Rushwood Hwy::Apartment 652::Lignite::New Mexico::29692,0,14,208,1634745569702,1612978534121,5,d,Small,False,null,null,False
59,368952,Maynard.Curley468953@notgmail.com,Beulah,Greenberg,28 Social Pkwy::Apartment 29::Algonac::New York::24107,1,26,311,1619627375904,1615331261476,7,d,Small,False,null,null,False
60,368952,AlmondA965135393@example.com,Catharine,Newkirk,335 W Beachwood Road::Apartment 30::Hurricane::New York::55776,0,13,110,1643043671036,1617710102076,3,d,Small,False,null,null,False
61,368952,Seaton808027@test.com,Cameron,Kidd,2364 W Cedar Tree Court::\\N::Solon::New Mexico::77721,0,16,207,1630704532896,1618351391691,4,d,Small,False,null,null,False
62,368952,AltonHaynes053884@nowhere.com,Tawana,Ripley,1625 East Riverside Ct::APT 611::St Paul::New Hampshire::66822,0,24,302,1615195142458,1613214101955,7,d,Small,False,null,null,False
63,368952,Lavoie634257@nowhere.com,Leandro,Chan,2229 Burwood Blvd::APT 722::Champlain::New Jersey::69069,2,35,340,1635364345170,1612820171772,10,d,Small,False,null,null,False
64,368952,Alvin_Clancy67706012@nowhere.com,Frankie,Case,3024 Monument Loop::Apartment 770::Bethany::New York::45189,1,6,63,1632327149655,1635314010740,2,d,Small,False,null,null,False
65,368952,Abney587593@example.com,Darnell,Mcneely,85 Rose Hill Ct::\\N::Caratunk::New Hampshire::12251,2,18,349,1639447551473,1612136088676,6,d,Small,False,null,null,False
66,368952,hkwjrndj26686861@nothotmail.com,Alphonse,Luckett,3892 Red Church Street::APT 638::Montauk::New Hampshire::52584,0,24,337,1635498912030,1612639250894,7,d,Small,False,null,null,False
67,368952,Blalock501708@test.com,Abbie,Hiatt,2290 Brentwood Blvd::\\N::Kandiyohi::New Jersey::84506,2,20,348,1636968878569,1612692064833,8,d,Small,False,null,null,False
68,368952,Kohler316706@example.com,Ciera,Tovar,337 S Riddle Hill Pkwy::Apartment 35::Spencerville::New Hampshire::7567,0,9,222,null,1616476710646,2,d,Small,False,null,null,False
69,368952,Phillip.Carlson813029287@nowhere.com,Homer,Parkinson,1107 Rock Hill Hwy::APT 95::Moffat::New Hampshire::33366,2,22,238,1639199083836,1613007090824,7,d,Small,False,null,null,False
70,368952,Lamb645866@test.com,Adrianna,Strand,1956 Edgewood Ct::APT 622::St Michaels::New Hampshire::26431,3,15,196,1634192768962,1616471710338,6,d,Small,False,null,null,False
71,368952,Mata247622@example.com,Fredric,Madden,1736 Woodrow Avenue::\\N::Groveton::New Jersey::2501,0,12,236,1625043349590,1615037317009,4,d,Small,False,null,null,False
72,368952,Alaniz858885@example.com,Elijah,Ochoa,2638 Riddle Hill Lane::APT 604::Princeton::New Jersey::81426,0,19,189,1624614288184,1623414598265,5,d,Small,False,null,null,False
73,368952,Ruben.Amaya113156@example.com,Wilbur,Tiller,1482 Chapel Hill Ln::Apartment 85::Tahoe Vista::New Mexico::54723,2,8,7,1623398141175,1637006762298,2,d,Small,False,null,null,False
74,368952,Marty.Mattos629004@notyahoo.com,Ben,Loving,3224 Ashwood Lane::APT 35::Eden Valley::New Jersey::43514,1,10,272,1640202040290,1615033254618,3,d,Small,False,null,null,False
75,368952,Abbott263308@nowhere.com,Clemencia,Hennessey,94 S Stonewood Ct::APT 32::Stony Run::New Hampshire::4260,0,8,232,1631324221624,1616826809805,3,d,Small,False,null,null,False
76,368952,AndresNeel67647999@test.com,Abbie,Platt,3938 Hunting Hill Circle::\\N::Davidsville::New Hampshire::67314,0,10,101,1630798026809,1623343619909,3,d,Small,False,null,null,False
77,368952,ggcedz02289742@notyahoo.com,Fredric,Huntington,81 Old Riddle Hill Way::\\N::Kewaskum::New York::64662,1,5,23,1643044026108,1627684657572,2,d,Small,False,null,null,False
78,368952,Pate485728480@notyahoo.com,Kori,Ricci,1360 Riddle Hill Circle::\\N::Gladewater::New York::58623,0,14,46,1635408589708,1630539038051,5,d,Small,False,null,null,False
79,368952,Ackerman136906@example.com,Abe,Ruby,3239 Riverside Pkwy::Apartment 81::Buckhead::New York::97619,0,24,162,1635127343161,1613001092894,7,d,Small,False,null,null,False
80,368952,KarenAbney5951610@notyahoo.com,Burl,Stinson,583 Social Pkwy::\\N::Sebeka::New Jersey::70564,0,15,328,1617456765284,1614628691841,7,d,Small,False,null,null,False
81,368952,hnrenek9373791@nowhere.com,Donovan,Cosby,2315 Red Monument Ct::APT 473::Nicholasville::New York::41218,1,12,86,1630325238073,1628360514515,4,d,Small,False,null,null,False
82,368952,Andreas.DAnderson567163460@example.com,Ezekiel,Pendergrass,1166 Riverview Road::\\N::Ramer::New Hampshire::20461,0,23,313,1628946347028,1611990563891,7,d,Small,False,null,null,False
83,368952,VickieGuillen939939@example.com,Alexis,Loftin,417 W Burwood Drive::APT 885::Silver Springs::New York::59366,4,14,331,1637942439827,1614515849010,4,d,Small,False,null,null,False
84,368952,Norman332988822@test.com,Deon,Giles,469 North Fox Hill Loop::\\N::Cassville::New York::25372,0,20,246,1640151953745,1613098943869,6,d,Small,False,null,null,False
85,368952,RaymonVanwinkle910731@nowhere.com,Everett,Ivey,49 Parkwood Ln::\\N::Shasta::New York::25282,1,10,162,1613605201113,1622272773229,3,d,Small,False,null,null,False
86,368952,Sergio.Abney531493920@example.com,Jamie,Cleary,99 1st Dr::Apartment 230::Two Harbors::New York::60033,2,23,260,1642254684073,1618677880816,8,d,Small,False,null,null,False
87,368952,Snowden982233@example.com,Marion,Pemberton,595 New Front Highway::Apartment 12::Oldfort::New Mexico::36258,2,9,199,1640094456807,1618784959319,3,d,Small,False,null,null,False
88,368952,Hagen784898184@test.com,Hershel,Cecil,19 E Monument Drive::APT 975::Souderton::New Hampshire::64338,1,14,222,1637183533367,1621443600172,5,d,Small,False,null,null,False
89,368952,AdelaidaRamey174025@example.com,Louella,Bundy,3410 Chapel Hill Lane::Apartment 99::Carterville::New Hampshire::30795,1,10,317,1634603368773,1612140853814,4,d,Small,False,null,null,False
90,368952,Bonner688109@nowhere.com,Debora,Wentz,3547 Front Ct::APT 74::Paskenta::New York::18377,1,14,308,1641424558219,1615518461600,5,d,Small,False,null,null,False
91,368952,MoraHussey655437@notgmail.com,Milton,Mcrae,2180 Social Hwy::\\N::East Jordan::New Mexico::8447,1,0,null,1632399514283,null,0,d,Small,False,null,null,False
92,368952,Marsh314643@example.com,Claude,Costa,3814 Glenwood Way::APT 6::Antelope::New Jersey::6979,1,8,220,1628543815410,1618410817961,3,d,Small,False,null,null,False
93,368952,Taina.Beard571806@test.com,Tanner,Martino,1932 Red Rose Hill Court::\\N::Tuskegee Institute::New Jersey::57383,1,15,286,1637034366913,1612318850789,4,d,Small,False,null,null,False
94,368952,Calkins326191996@example.com,Tessie,Sides,2803 North Ironwood Parkway::\\N::Poolesville::New Hampshire::11224,1,10,260,1637352352443,1615636014493,3,d,Small,False,null,null,False
95,368952,EmoryHartwell3720704@nowhere.com,Della,Petersen,387 North Pine Tree Ct::\\N::Mckinleyville::New Hampshire::96188,1,13,129,1632044098837,1614508658102,3,d,Small,False,null,null,False
96,368952,Boyle57275097@notyahoo.com,Amparo,Helms,533 Brentwood Rd::APT 9::Reedsville::New Mexico::1342,1,18,335,1641187966606,1613805026697,7,d,Small,False,null,null,False
97,368952,Wyman59091798@example.com,Graig,Milton,723 White Edgewood Hwy::\\N::Castalia::New York::66125,0,6,43,null,1616616823740,2,d,Small,False,null,null,False
98,368952,RatliffX446342@example.com,Nenita,Bolen,1282 Rose Hill Street::APT 58::Stanberry::New Hampshire::81190,3,10,108,1624118678024,1631765826692,4,d,Small,False,null,null,False
99,368952,IrwinL_Cowles18524162@example.com,Gilbert,Weiss,1443 SW Riverside Road::APT 19::Helix::New Jersey::64675,0,11,235,1642630952979,1617718777735,3,d,Small,False,null,null,False
100,368952,Blank87589488@test.com,Hugh,Rinaldi,1812 E Highland Loop::\\N::Rancocas::New Jersey::81381,2,11,329,1640390255549,1611966487393,5,d,Small,False,null,null,False
101,368952,oppoq003087539@example.com,King,Osteen,1498 North Buttonwood Ct::APT 4::Rio Grande::New Jersey::10401,0,20,306,1628346929835,1615610862113,6,d,Small,False,null,null,False
102,368952,GarlandX.Maas257321@example.com,Alejandro,Gunn,89 Hunting Hill Blvd::APT 57::Ekalaka::New York::28168,1,9,343,1637444299107,1611829672782,3,d,Small,False,null,null,False
103,368952,RenatoCaruso995245@example.com,Carson,Babb,3348 East Buttonwood Drive::\\N::Chelmsford::New Hampshire::26493,1,10,202,1636899865983,1624270785888,4,d,Small,False,null,null,False
104,368952,Rusty_QCase708958@notgmail.com,Jacqulyn,Mcreynolds,3828 SW Buttonwood Way::\\N::Pawcatuck::New Jersey::91551,2,9,330,1642766338452,1613771963974,3,d,Small,False,null,null,False
105,368952,GerardStclair6856356@example.com,Ada,Savage,128 West Riddle Hill Way::\\N::Bosque::New York::85703,0,27,247,1640786554160,1618531679489,7,d,Small,False,null,null,False
106,368952,Clapp008610@nothotmail.com,Archie,Bohn,2373 East Meadowview Blvd::\\N::Milldale::New Hampshire::65334,0,9,115,1636002232088,1632230034272,2,d,Small,False,null,null,False
107,368952,Hamlin091119@example.com,Codi,Hamrick,669 Social Hwy::\\N::Westbrook::New Jersey::9098,2,20,216,1640853681927,1619793989437,6,d,Small,False,null,null,False
108,368952,Nicolasa_Alonzo168752@notgmail.com,Alta,Heck,3506 Hidden Riverside Street::\\N::Toccoa Falls::New Hampshire::11066,2,8,202,1642389077986,1622370638992,4,d,Small,False,null,null,False
109,368952,Schubert680986@notgmail.com,Foster,Hatcher,3089 Ashwood Road::Apartment 588::West Stockbridge::New Hampshire::18216,1,15,263,1635159149317,1619261767353,5,d,Small,False,null,null,False
110,368952,Abel549290@example.com,Kennith,Brandenburg,3043 Rushwood Ct::APT 13::Timpson::New Hampshire::36915,1,26,274,1622320545715,1613755019705,8,d,Small,False,null,null,False
111,368952,KirstinHermann623867@nowhere.com,Leonore,Vaught,3958 3rd Circle::\\N::Ducktown::New York::21809,1,12,343,1637272815891,1611641644541,3,d,Small,False,null,null,False
112,368952,Quinonez865522@example.com,Jessie,Chaney,902 White Farmview St::APT 4::Floral::New Hampshire::91270,1,6,94,1641567710750,1613822814938,2,d,Small,False,null,null,False
113,368952,AguedaGibbs386858@notyahoo.com,Ann,Freedman,3539 West Glenwood Way::\\N::Pattonsburg::New York::87651,1,10,243,1639997456010,1613946169523,4,d,Small,False,null,null,False
114,368952,Alla.Rider8750797@example.com,Ivette,Armstead,650 Buttonwood Court::Apartment 6::Hemingford::New Mexico::30421,3,18,315,1640602513496,1611688880094,7,d,Small,False,null,null,False
115,368952,Adam.Carrier974178393@nowhere.com,Domenic,Fuentes,66 North Mountain Cir::\\N::Dinosaur::New York::946,1,12,284,1632306929109,1612796286314,4,d,Small,False,null,null,False
116,368952,djamudnc_hmtg243941@notyahoo.com,Stephenie,Bates,22 Old Pine Tree Pkwy::APT 249::Wagontown::New Jersey::53310,2,12,150,1629566693676,1621395222999,5,d,Small,False,null,null,False
117,368952,xizvmg04669170@example.com,Keiko,Espinoza,1288 North Rose Hill Parkway::APT 849::Downsville::New Hampshire::27978,0,20,242,1640361312819,1618296769903,6,d,Small,False,null,null,False
118,368952,Sprague2564496@example.com,Carmella,Mcmahon,3319 North Church Loop::Apartment 16::Earlville::New Mexico::83474,1,9,297,1642500559468,1615533570342,4,d,Small,False,null,null,False
119,368952,yurkvw516833362@nowhere.com,Ruby,Damico,1223 South Rushwood Court::Apartment 63::Fine::New Jersey::83586,0,17,335,1629472967894,1613391778354,5,d,Small,False,null,null,False
120,368952,Abbott512375714@nothotmail.com,Milton,Muller,75 White Edgewood Cir::\\N::Diller::New Hampshire::43374,3,9,231,1630592375339,1619226304602,3,d,Small,False,null,null,False
121,368952,Colbert533959545@example.com,Trevor,Mcduffie,3679 White Flintwood Dr::\\N::Bunker::New Hampshire::24142,0,10,257,1639841260891,1614880487758,4,d,Small,False,null,null,False
122,368952,Wingate635055005@example.com,Virgilio,Barton,13 Oak Cir::\\N::Western Springs::New Mexico::65677,0,12,227,1637145789327,1618510743295,3,d,Small,False,null,null,False
123,368952,Spivey912008248@nothotmail.com,Jayne,Whitehead,954 N Riverview Highway::\\N::Cortez::New Mexico::47388,1,15,253,1642474357035,1613472073154,5,d,Small,False,null,null,False
124,368952,uhne2921566195@nowhere.com,Andre,Hamm,2210 Sharp Hill Highway::\\N::Ft Leonard Wood::New York::71643,2,17,246,1634496357699,1615297031302,7,d,Small,False,null,null,False
125,368952,Goins372352@example.com,Nila,Raney,720 Mount Blvd::\\N::Libby::New York::86185,0,3,0,1641536002882,1613883345996,1,d,Small,False,null,null,True
126,368952,Rhett.Vidal784674@notyahoo.com,Haywood,Butts,2603 NE Rockwood Avenue::\\N::Mapleville::New Hampshire::77282,1,21,331,1637585203188,1611725951830,6,d,Small,False,null,null,False
127,368952,Allen729279@nothotmail.com,Jessie,Smallwood,2680 Rock Hill St::\\N::Biggs::New Mexico::24932,0,25,292,1635445794469,1617307066657,9,d,Small,False,null,null,False
128,368952,fgunqsf6137696028@notgmail.com,Lincoln,Emery,2188 Mount Ct::\\N::Pembroke::New Mexico::65015,0,7,59,1631027942473,1622033014351,3,d,Small,False,null,null,False
129,368952,dvrvrirj.ttkhum458287@nothotmail.com,Rayford,Palma,451 Farmview Ct::\\N::Thomasville::New Jersey::74136,1,15,207,1635817851546,1622537753766,4,d,Small,False,null,null,False
130,368952,KarlAgnew343812@example.com,Abraham,Mcmillian,3471 East Riverview Cir::\\N::Talbotton::New Mexico::94627,3,7,193,1641272002434,1615356100721,3,d,Small,False,null,null,False
131,368952,Ordonez601473@nowhere.com,Lawrence,Rodriquez,772 Lake Circle::APT 22::Sand Creek::New Hampshire::74077,1,9,244,1641551662871,1621718046614,4,d,Small,False,null,null,False
132,368952,fismyymn.lvxpvdy234296@nothotmail.com,Penni,Arellano,129 South Ski Hill Ave::\\N::Brenton::New York::77341,1,10,272,1622379748712,1615903565838,4,d,Small,False,null,null,False
133,368952,Dubose500280@notgmail.com,Adelle,Lang,2228 E Church Lane::APT 255::Thornwood::New Jersey::18336,2,22,291,1634174795316,1617432135425,6,d,Small,False,null,null,False
134,368952,iomacsym2440003919@nothotmail.com,Winfred,Burdick,514 SW Ashwood Pkwy::\\N::Burnt Prairie::New Jersey::72988,0,4,237,1632902794759,1617261255317,3,d,Small,False,null,null,False
135,368952,Mejia388436@example.com,Ariel,Pippin,87 N Social Lane::Apartment 797::Tulia::New Hampshire::47965,0,12,275,null,1616750229320,3,d,Small,False,null,null,False
136,368952,Granger3007282@example.com,Arthur,Harding,99 West Rushwood Way::\\N::Angel Fire::New Hampshire::99947,0,1,0,null,1616148333922,1,d,Small,False,null,null,False
137,368952,SallieRoland427528201@test.com,Brian,Howe,3524 Hidden Farmview Lane::Apartment 252::Eldred::New Jersey::30508,3,8,208,1630433325298,1622695753747,3,d,Small,False,null,null,False
138,368952,CaryGonzales228373793@nothotmail.com,Benny,Trimble,57 NE Quailwood Lane::APT 76::Whiteford::New Jersey::53978,0,14,187,1636616174917,1625149157269,4,d,Small,False,null,null,False
139,368952,Abrams758645@test.com,Tyler,Searcy,20 Fox Hill Cir::\\N::Necedah::New Jersey::13075,1,30,292,1641916511352,1616945442545,10,d,Small,False,null,null,False
140,368952,TobiasVillegas53239783@notyahoo.com,Lane,Flaherty,91 Hidden Deepwood Hwy::\\N::Greenport::New Hampshire::8102,1,19,218,1625912703785,1612575181755,6,d,Small,False,null,null,False
141,368952,dnty88210856@notgmail.com,Alethea,Winstead,2755 W Church Highway::\\N::Arroyo Grande::New Mexico::2656,1,9,159,1637948167178,1612218701723,3,d,Small,False,null,null,False
142,368952,KayleenThomas395254@nowhere.com,Mai,Knudson,1841 Ashwood Ln::\\N::Garnett::New Hampshire::92669,2,11,162,1641229207562,1617259991588,5,d,Small,False,null,null,False
143,368952,pasrf98563391@notyahoo.com,Emmitt,Mayfield,2437 E Ski Hill Circle::\\N::Dearborn::New Mexico::71628,0,23,165,1640454763194,1620397217012,6,d,Small,False,null,null,False
